bird,session,pair,time,time_diff,resp_RI,resp_RR,reward_RI,reward_RR,time_since_last_reward_RI,time_since_last_reward_RR,visit_lenght_response_RI,visit_lenght_response_RR,responses_before_reward_RI,responses_before_reward_RR,visit_lenght_time_RI,visit_lenght_time_RR
P183,S83,4,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0
P183,S83,4,412.0,412.0,1,0,0,0,412.0,412.0,0,0,1,0,0.0,0.0
P183,S83,4,414.65,2.6499999999999773,0,1,0,0,414.65,414.65,0,0,1,1,0.0,0.0
P183,S83,4,415.09,0.4399999999999977,0,1,0,0,415.09,415.09,0,1,1,2,0.0,0.4399999999999977
P183,S83,4,415.43,0.34000000000003183,0,1,0,0,415.43,415.43,0,2,1,3,0.0,0.7800000000000296
P183,S83,4,416.0,0.5699999999999932,0,1,0,0,416.0,416.0,0,3,1,4,0.0,1.3500000000000227
P183,S83,4,417.62,1.6200000000000045,1,0,0,0,417.62,417.62,0,0,2,4,0.0,0.0
P183,S83,4,419.68,2.0600000000000023,0,1,0,0,419.68,419.68,0,0,2,5,0.0,0.0
P183,S83,4,420.26,0.5799999999999841,0,1,0,0,420.26,420.26,0,1,2,6,0.0,0.5799999999999841
P183,S83,4,420.86,0.6000000000000227,0,1,0,0,420.86,420.86,0,2,2,7,0.0,1.1800000000000068
P183,S83,4,421.27,0.40999999999996817,0,1,0,0,421.27,421.27,0,3,2,8,0.0,1.589999999999975
P183,S83,4,421.74,0.4700000000000273,0,1,0,0,421.74,421.74,0,4,2,9,0.0,2.0600000000000023
P183,S83,4,423.69,1.9499999999999886,1,0,0,0,423.69,423.69,0,0,3,9,0.0,0.0
P183,S83,4,425.35,1.660000000000025,0,1,0,0,425.35,425.35,0,0,3,10,0.0,0.0
P183,S83,4,425.69,0.339999999999975,0,1,0,0,425.69,425.69,0,1,3,11,0.0,0.339999999999975
P183,S83,4,426.23,0.5400000000000205,0,1,0,0,426.23,426.23,0,2,3,12,0.0,0.8799999999999955
P183,S83,4,428.39,2.159999999999968,1,0,0,0,428.39,428.39,0,0,4,12,0.0,0.0
P183,S83,4,430.02,1.6299999999999955,0,1,0,0,430.02,430.02,0,0,4,13,0.0,0.0
P183,S83,4,431.75,1.7300000000000182,1,0,0,0,431.75,431.75,0,0,5,13,0.0,0.0
P183,S83,4,431.87,0.12000000000000455,1,0,0,0,431.87,431.87,1,0,6,13,0.12000000000000455,0.0
P183,S83,4,432.51,0.6399999999999864,1,0,0,0,432.51,432.51,2,0,7,13,0.7599999999999909,0.0
P183,S83,4,434.16,1.650000000000034,0,1,0,0,434.16,434.16,0,0,7,14,0.0,0.0
P183,S83,4,435.09,0.92999999999995,0,1,0,0,435.09,435.09,0,1,7,15,0.0,0.92999999999995
P183,S83,4,436.74,1.650000000000034,1,0,0,0,436.74,436.74,0,0,8,15,0.0,0.0
P183,S83,4,437.26,0.5199999999999818,1,0,0,0,437.26,437.26,1,0,9,15,0.5199999999999818,0.0
P183,S83,4,439.52,2.259999999999991,0,1,0,0,439.52,439.52,0,0,9,16,0.0,0.0
P183,S83,4,439.64,0.12000000000000455,0,1,0,0,439.64,439.64,0,1,9,17,0.0,0.12000000000000455
P183,S83,4,439.99,0.35000000000002274,0,1,0,0,439.99,439.99,0,2,9,18,0.0,0.4700000000000273
P183,S83,4,440.12,0.12999999999999545,0,1,0,0,440.12,440.12,0,3,9,19,0.0,0.6000000000000227
P183,S83,4,440.48,0.36000000000001364,0,1,0,0,440.48,440.48,0,4,9,20,0.0,0.9600000000000364
P183,S83,4,442.19,1.7099999999999795,1,0,0,0,442.19,442.19,0,0,10,20,0.0,0.0
P183,S83,4,444.69,2.5,0,1,0,0,444.69,444.69,0,0,10,21,0.0,0.0
P183,S83,4,445.22,0.5300000000000296,0,1,0,0,445.22,445.22,0,1,10,22,0.0,0.5300000000000296
