bird,session,pair,time,time_diff,resp_RI,resp_RR,reward_RI,reward_RR,time_since_last_reward_RI,time_since_last_reward_RR,visit_lenght_response_RI,visit_lenght_response_RR,responses_before_reward_RI,responses_before_reward_RR,visit_lenght_time_RI,visit_lenght_time_RR
P507,S84,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0
P507,S84,1,496.05,496.05,1,0,0,0,496.05,496.05,0,0,1,0,0.0,0.0
P507,S84,1,496.37,0.3199999999999932,1,0,0,0,496.37,496.37,1,0,2,0,0.3199999999999932,0.0
P507,S84,1,496.67,0.30000000000001137,1,0,0,0,496.67,496.67,2,0,3,0,0.6200000000000045,0.0
P507,S84,1,496.8,0.12999999999999545,1,0,0,0,496.8,496.8,3,0,4,0,0.75,0.0
P507,S84,1,497.31,0.5099999999999909,1,0,0,0,497.31,497.31,4,0,5,0,1.259999999999991,0.0
P507,S84,1,497.37,0.060000000000002274,1,0,0,0,497.37,497.37,5,0,6,0,1.3199999999999932,0.0
P507,S84,1,499.53,2.159999999999968,0,1,0,0,499.53,499.53,0,0,6,1,0.0,0.0
P507,S84,1,499.9,0.37000000000000455,0,1,0,0,499.9,499.9,0,1,6,2,0.0,0.37000000000000455
P507,S84,1,500.39,0.4900000000000091,0,1,0,0,500.39,500.39,0,2,6,3,0.0,0.8600000000000136
P507,S84,1,501.41,1.0200000000000387,0,1,0,0,501.41,501.41,0,3,6,4,0.0,1.8800000000000523
P507,S84,1,501.48,0.06999999999999318,0,1,0,0,501.48,501.48,0,4,6,5,0.0,1.9500000000000455
P507,S84,1,501.85,0.37000000000000455,0,1,0,0,501.85,501.85,0,5,6,6,0.0,2.32000000000005
P507,S84,1,502.11,0.2599999999999909,0,1,0,0,502.11,502.11,0,6,6,7,0.0,2.580000000000041
P507,S84,1,502.44,0.3299999999999841,0,1,0,0,502.44,502.44,0,7,6,8,0.0,2.910000000000025
P507,S84,1,503.82,1.3799999999999955,1,0,0,0,503.82,503.82,0,0,7,8,0.0,0.0
P507,S84,1,504.23,0.410000000000025,1,0,0,0,504.23,504.23,1,0,8,8,0.410000000000025,0.0
