bird,session,pair,time,time_diff,resp_RI,resp_RR,reward_RI,reward_RR,time_since_last_reward_RI,time_since_last_reward_RR,visit_lenght_response_RI,visit_lenght_response_RR,responses_before_reward_RI,responses_before_reward_RR,visit_lenght_time_RI,visit_lenght_time_RR
P507,S69,4,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0
P507,S69,4,314.17,314.17,1,0,0,0,314.17,314.17,0,0,1,0,0.0,0.0
P507,S69,4,314.78,0.6099999999999568,1,0,0,0,314.78,314.78,1,0,2,0,0.6099999999999568,0.0
P507,S69,4,315.14,0.36000000000001364,1,0,0,0,315.14,315.14,2,0,3,0,0.9699999999999704,0.0
P507,S69,4,315.42,0.28000000000002956,1,0,0,0,315.42,315.42,3,0,4,0,1.25,0.0
P507,S69,4,315.7,0.2799999999999727,1,0,0,0,315.7,315.7,4,0,5,0,1.5299999999999727,0.0
P507,S69,4,316.06,0.36000000000001364,1,0,0,0,316.06,316.06,5,0,6,0,1.8899999999999864,0.0
P507,S69,4,316.89,0.8299999999999841,1,0,0,0,316.89,316.89,6,0,7,0,2.7199999999999704,0.0
P507,S69,4,317.36,0.4700000000000273,1,0,0,0,317.36,317.36,7,0,8,0,3.1899999999999977,0.0
P507,S69,4,317.36,0.0,1,0,1,0,0.0,317.36,8,0,0,0,0.0,0.0
P507,S69,4,321.67,4.310000000000002,1,0,0,0,4.310000000000002,321.67,0,0,1,0,0.0,0.0
P507,S69,4,322.27,0.5999999999999659,1,0,0,0,4.909999999999968,322.27,1,0,2,0,0.5999999999999659,0.0
P507,S69,4,322.58,0.3100000000000023,1,0,0,0,5.21999999999997,322.58,2,0,3,0,0.9099999999999682,0.0
P507,S69,4,323.0,0.4200000000000159,1,0,0,0,5.639999999999986,323.0,3,0,4,0,1.329999999999984,0.0
P507,S69,4,323.62,0.6200000000000045,1,0,0,0,6.259999999999991,323.62,4,0,5,0,1.9499999999999886,0.0
P507,S69,4,323.88,0.2599999999999909,1,0,0,0,6.519999999999982,323.88,5,0,6,0,2.2099999999999795,0.0
P507,S69,4,324.68,0.8000000000000114,1,0,0,0,7.319999999999993,324.68,6,0,7,0,3.009999999999991,0.0
P507,S69,4,325.11,0.4300000000000068,1,0,0,0,7.75,325.11,7,0,8,0,3.4399999999999977,0.0
P507,S69,4,325.53,0.4199999999999591,1,0,0,0,8.169999999999959,325.53,8,0,9,0,3.859999999999957,0.0
P507,S69,4,325.84,0.3100000000000023,1,0,0,0,8.479999999999961,325.84,9,0,10,0,4.169999999999959,0.0
P507,S69,4,326.14,0.30000000000001137,1,0,0,0,8.779999999999973,326.14,10,0,11,0,4.46999999999997,0.0
P507,S69,4,326.86,0.7200000000000273,1,0,0,0,9.5,326.86,11,0,12,0,5.189999999999998,0.0
P507,S69,4,327.15,0.2899999999999636,1,0,0,0,9.789999999999964,327.15,12,0,13,0,5.479999999999961,0.0
P507,S69,4,327.41,0.26000000000004775,1,0,0,0,10.050000000000011,327.41,13,0,14,0,5.740000000000009,0.0
P507,S69,4,327.7,0.2899999999999636,1,0,0,0,10.339999999999975,327.7,14,0,15,0,6.029999999999973,0.0
P507,S69,4,328.66,0.9600000000000364,1,0,0,0,11.300000000000011,328.66,15,0,16,0,6.990000000000009,0.0
P507,S69,4,329.02,0.3599999999999568,1,0,0,0,11.659999999999968,329.02,16,0,17,0,7.349999999999966,0.0
P507,S69,4,329.26,0.2400000000000091,1,0,0,0,11.899999999999977,329.26,17,0,18,0,7.589999999999975,0.0
P507,S69,4,329.55,0.29000000000002046,1,0,0,0,12.189999999999998,329.55,18,0,19,0,7.8799999999999955,0.0
P507,S69,4,329.81,0.2599999999999909,1,0,0,0,12.449999999999989,329.81,19,0,20,0,8.139999999999986,0.0
P507,S69,4,330.15,0.339999999999975,1,0,0,0,12.789999999999964,330.15,20,0,21,0,8.479999999999961,0.0
P507,S69,4,330.52,0.37000000000000455,1,0,0,0,13.159999999999968,330.52,21,0,22,0,8.849999999999966,0.0
P507,S69,4,330.81,0.29000000000002046,1,0,0,0,13.449999999999989,330.81,22,0,23,0,9.139999999999986,0.0
P507,S69,4,331.62,0.8100000000000023,1,0,0,0,14.259999999999991,331.62,23,0,24,0,9.949999999999989,0.0
P507,S69,4,332.07,0.44999999999998863,1,0,0,0,14.70999999999998,332.07,24,0,25,0,10.399999999999977,0.0
P507,S69,4,332.18,0.11000000000001364,1,0,0,0,14.819999999999993,332.18,25,0,26,0,10.509999999999991,0.0
P507,S69,4,332.58,0.39999999999997726,1,0,0,0,15.21999999999997,332.58,26,0,27,0,10.909999999999968,0.0
P507,S69,4,332.87,0.29000000000002046,1,0,0,0,15.509999999999991,332.87,27,0,28,0,11.199999999999989,0.0
P507,S69,4,333.18,0.3100000000000023,1,0,0,0,15.819999999999993,333.18,28,0,29,0,11.509999999999991,0.0
P507,S69,4,333.56,0.37999999999999545,1,0,0,0,16.19999999999999,333.56,29,0,30,0,11.889999999999986,0.0
P507,S69,4,333.91,0.35000000000002274,1,0,0,0,16.55000000000001,333.91,30,0,31,0,12.240000000000009,0.0
P507,S69,4,334.27,0.3599999999999568,1,0,0,0,16.909999999999968,334.27,31,0,32,0,12.599999999999966,0.0
P507,S69,4,334.61,0.34000000000003183,1,0,0,0,17.25,334.61,32,0,33,0,12.939999999999998,0.0
P507,S69,4,335.44,0.8299999999999841,1,0,0,0,18.079999999999984,335.44,33,0,34,0,13.769999999999982,0.0
P507,S69,4,335.89,0.44999999999998863,1,0,0,0,18.529999999999973,335.89,34,0,35,0,14.21999999999997,0.0
P507,S69,4,336.24,0.35000000000002274,1,0,0,0,18.879999999999995,336.24,35,0,36,0,14.569999999999993,0.0
P507,S69,4,336.63,0.38999999999998636,1,0,0,0,19.269999999999982,336.63,36,0,37,0,14.95999999999998,0.0
P507,S69,4,337.13,0.5,1,0,0,0,19.769999999999982,337.13,37,0,38,0,15.45999999999998,0.0
P507,S69,4,337.43,0.30000000000001137,1,0,0,0,20.069999999999993,337.43,38,0,39,0,15.759999999999991,0.0
P507,S69,4,338.12,0.6899999999999977,1,0,0,0,20.75999999999999,338.12,39,0,40,0,16.44999999999999,0.0
P507,S69,4,339.08,0.9599999999999795,1,0,0,0,21.71999999999997,339.08,40,0,41,0,17.409999999999968,0.0
P507,S69,4,339.56,0.4800000000000182,1,0,0,0,22.19999999999999,339.56,41,0,42,0,17.889999999999986,0.0
P507,S69,4,339.84,0.2799999999999727,1,0,0,0,22.47999999999996,339.84,42,0,43,0,18.16999999999996,0.0
P507,S69,4,340.67,0.8300000000000409,1,0,0,0,23.310000000000002,340.67,43,0,44,0,19.0,0.0
P507,S69,4,341.48,0.8100000000000023,1,0,0,0,24.120000000000005,341.48,44,0,45,0,19.810000000000002,0.0
P507,S69,4,341.96,0.47999999999996135,1,0,0,0,24.599999999999966,341.96,45,0,46,0,20.289999999999964,0.0
P507,S69,4,342.24,0.28000000000002956,1,0,0,0,24.879999999999995,342.24,46,0,47,0,20.569999999999993,0.0
P507,S69,4,342.52,0.2799999999999727,1,0,0,0,25.159999999999968,342.52,47,0,48,0,20.849999999999966,0.0
P507,S69,4,343.63,1.1100000000000136,1,0,0,0,26.269999999999982,343.63,48,0,49,0,21.95999999999998,0.0
P507,S69,4,344.56,0.9300000000000068,1,0,0,0,27.19999999999999,344.56,49,0,50,0,22.889999999999986,0.0
P507,S69,4,344.93,0.37000000000000455,1,0,0,0,27.569999999999993,344.93,50,0,51,0,23.25999999999999,0.0
P507,S69,4,345.23,0.30000000000001137,1,0,0,0,27.870000000000005,345.23,51,0,52,0,23.560000000000002,0.0
P507,S69,4,345.54,0.3100000000000023,1,0,0,0,28.180000000000007,345.54,52,0,53,0,23.870000000000005,0.0
P507,S69,4,346.0,0.45999999999997954,1,0,0,0,28.639999999999986,346.0,53,0,54,0,24.329999999999984,0.0
P507,S69,4,346.0,0.0,1,0,1,0,0.0,346.0,54,0,0,0,0.0,0.0
P507,S69,4,350.17,4.170000000000016,1,0,0,0,4.170000000000016,350.17,0,0,1,0,0.0,0.0
P507,S69,4,350.54,0.37000000000000455,1,0,0,0,4.5400000000000205,350.54,1,0,2,0,0.37000000000000455,0.0
P507,S69,4,350.85,0.3100000000000023,1,0,0,0,4.850000000000023,350.85,2,0,3,0,0.6800000000000068,0.0
P507,S69,4,352.01,1.1599999999999682,1,0,0,0,6.009999999999991,352.01,3,0,4,0,1.839999999999975,0.0
P507,S69,4,352.7,0.6899999999999977,1,0,0,0,6.699999999999989,352.7,4,0,5,0,2.5299999999999727,0.0
P507,S69,4,353.31,0.6100000000000136,1,0,0,0,7.310000000000002,353.31,5,0,6,0,3.1399999999999864,0.0
P507,S69,4,353.63,0.3199999999999932,1,0,0,0,7.6299999999999955,353.63,6,0,7,0,3.4599999999999795,0.0
P507,S69,4,353.88,0.25,1,0,0,0,7.8799999999999955,353.88,7,0,8,0,3.7099999999999795,0.0
P507,S69,4,354.18,0.30000000000001137,1,0,0,0,8.180000000000007,354.18,8,0,9,0,4.009999999999991,0.0
P507,S69,4,354.8,0.6200000000000045,1,0,0,0,8.800000000000011,354.8,9,0,10,0,4.6299999999999955,0.0
P507,S69,4,355.18,0.37999999999999545,1,0,0,0,9.180000000000007,355.18,10,0,11,0,5.009999999999991,0.0
P507,S69,4,355.46,0.2799999999999727,1,0,0,0,9.45999999999998,355.46,11,0,12,0,5.289999999999964,0.0
P507,S69,4,356.13,0.6700000000000159,1,0,0,0,10.129999999999995,356.13,12,0,13,0,5.9599999999999795,0.0
P507,S69,4,356.5,0.37000000000000455,1,0,0,0,10.5,356.5,13,0,14,0,6.329999999999984,0.0
P507,S69,4,357.22,0.7200000000000273,1,0,0,0,11.220000000000027,357.22,14,0,15,0,7.050000000000011,0.0
P507,S69,4,357.55,0.3299999999999841,1,0,0,0,11.550000000000011,357.55,15,0,16,0,7.3799999999999955,0.0
P507,S69,4,358.03,0.47999999999996135,1,0,0,0,12.029999999999973,358.03,16,0,17,0,7.859999999999957,0.0
P507,S69,4,358.36,0.3300000000000409,1,0,0,0,12.360000000000014,358.36,17,0,18,0,8.189999999999998,0.0
P507,S69,4,359.17,0.8100000000000023,1,0,0,0,13.170000000000016,359.17,18,0,19,0,9.0,0.0
P507,S69,4,360.44,1.2699999999999818,1,0,0,0,14.439999999999998,360.44,19,0,20,0,10.269999999999982,0.0
P507,S69,4,360.72,0.28000000000002956,1,0,0,0,14.720000000000027,360.72,20,0,21,0,10.550000000000011,0.0
P507,S69,4,360.86,0.13999999999998636,1,0,0,0,14.860000000000014,360.86,21,0,22,0,10.689999999999998,0.0
P507,S69,4,361.22,0.36000000000001364,1,0,0,0,15.220000000000027,361.22,22,0,23,0,11.050000000000011,0.0
P507,S69,4,361.59,0.3699999999999477,1,0,0,0,15.589999999999975,361.59,23,0,24,0,11.419999999999959,0.0
P507,S69,4,361.88,0.29000000000002046,1,0,0,0,15.879999999999995,361.88,24,0,25,0,11.70999999999998,0.0
P507,S69,4,362.21,0.3299999999999841,1,0,0,0,16.20999999999998,362.21,25,0,26,0,12.039999999999964,0.0
P507,S69,4,363.05,0.8400000000000318,1,0,0,0,17.05000000000001,363.05,26,0,27,0,12.879999999999995,0.0
P507,S69,4,363.73,0.6800000000000068,1,0,0,0,17.730000000000018,363.73,27,0,28,0,13.560000000000002,0.0
P507,S69,4,364.54,0.8100000000000023,1,0,0,0,18.54000000000002,364.54,28,0,29,0,14.370000000000005,0.0
P507,S69,4,364.95,0.40999999999996817,1,0,0,0,18.94999999999999,364.95,29,0,30,0,14.779999999999973,0.0
P507,S69,4,365.22,0.27000000000003865,1,0,0,0,19.220000000000027,365.22,30,0,31,0,15.050000000000011,0.0
P507,S69,4,365.52,0.2999999999999545,1,0,0,0,19.519999999999982,365.52,31,0,32,0,15.349999999999966,0.0
P507,S69,4,365.77,0.25,1,0,0,0,19.769999999999982,365.77,32,0,33,0,15.599999999999966,0.0
P507,S69,4,366.16,0.3900000000000432,1,0,0,0,20.160000000000025,366.16,33,0,34,0,15.990000000000009,0.0
P507,S69,4,366.92,0.7599999999999909,1,0,0,0,20.920000000000016,366.92,34,0,35,0,16.75,0.0
P507,S69,4,367.34,0.4199999999999591,1,0,0,0,21.339999999999975,367.34,35,0,36,0,17.16999999999996,0.0
P507,S69,4,367.62,0.28000000000002956,1,0,0,0,21.620000000000005,367.62,36,0,37,0,17.44999999999999,0.0
P507,S69,4,368.04,0.4200000000000159,1,0,0,0,22.04000000000002,368.04,37,0,38,0,17.870000000000005,0.0
P507,S69,4,369.09,1.0499999999999545,1,0,0,0,23.089999999999975,369.09,38,0,39,0,18.91999999999996,0.0
P507,S69,4,369.75,0.660000000000025,1,0,0,0,23.75,369.75,39,0,40,0,19.579999999999984,0.0
P507,S69,4,370.02,0.2699999999999818,1,0,0,0,24.019999999999982,370.02,40,0,41,0,19.849999999999966,0.0
P507,S69,4,370.42,0.4000000000000341,1,0,0,0,24.420000000000016,370.42,41,0,42,0,20.25,0.0
P507,S69,4,372.1,1.6800000000000068,0,1,0,0,26.100000000000023,372.1,0,0,42,1,0.0,0.0
P507,S69,4,373.93,1.829999999999984,1,0,0,0,27.930000000000007,373.93,0,0,43,1,0.0,0.0
P507,S69,4,373.93,0.0,1,0,1,0,0.0,373.93,1,0,0,1,0.0,0.0
P507,S69,4,378.26,4.329999999999984,1,0,0,0,4.329999999999984,378.26,0,0,1,1,0.0,0.0
P507,S69,4,378.55,0.29000000000002046,1,0,0,0,4.6200000000000045,378.55,1,0,2,1,0.29000000000002046,0.0
P507,S69,4,378.85,0.30000000000001137,1,0,0,0,4.920000000000016,378.85,2,0,3,1,0.5900000000000318,0.0
P507,S69,4,379.22,0.37000000000000455,1,0,0,0,5.2900000000000205,379.22,3,0,4,1,0.9600000000000364,0.0
P507,S69,4,379.89,0.6699999999999591,1,0,0,0,5.9599999999999795,379.89,4,0,5,1,1.6299999999999955,0.0
P507,S69,4,380.35,0.4600000000000364,1,0,0,0,6.420000000000016,380.35,5,0,6,1,2.090000000000032,0.0
P507,S69,4,380.63,0.2799999999999727,1,0,0,0,6.699999999999989,380.63,6,0,7,1,2.3700000000000045,0.0
P507,S69,4,380.97,0.34000000000003183,1,0,0,0,7.0400000000000205,380.97,7,0,8,1,2.7100000000000364,0.0
P507,S69,4,381.29,0.3199999999999932,1,0,0,0,7.360000000000014,381.29,8,0,9,1,3.0300000000000296,0.0
P507,S69,4,381.61,0.3199999999999932,1,0,0,0,7.680000000000007,381.61,9,0,10,1,3.3500000000000227,0.0
P507,S69,4,381.95,0.339999999999975,1,0,0,0,8.019999999999982,381.95,10,0,11,1,3.6899999999999977,0.0
P507,S69,4,382.41,0.4600000000000364,1,0,0,0,8.480000000000018,382.41,11,0,12,1,4.150000000000034,0.0
P507,S69,4,382.73,0.3199999999999932,1,0,0,0,8.800000000000011,382.73,12,0,13,1,4.470000000000027,0.0
P507,S69,4,383.35,0.6200000000000045,1,0,0,0,9.420000000000016,383.35,13,0,14,1,5.090000000000032,0.0
P507,S69,4,383.85,0.5,1,0,0,0,9.920000000000016,383.85,14,0,15,1,5.590000000000032,0.0
P507,S69,4,384.16,0.3100000000000023,1,0,0,0,10.230000000000018,384.16,15,0,16,1,5.900000000000034,0.0
P507,S69,4,384.42,0.2599999999999909,1,0,0,0,10.490000000000009,384.42,16,0,17,1,6.160000000000025,0.0
P507,S69,4,384.78,0.3599999999999568,1,0,0,0,10.849999999999966,384.78,17,0,18,1,6.519999999999982,0.0
P507,S69,4,385.95,1.170000000000016,1,0,0,0,12.019999999999982,385.95,18,0,19,1,7.689999999999998,0.0
P507,S69,4,386.25,0.30000000000001137,1,0,0,0,12.319999999999993,386.25,19,0,20,1,7.990000000000009,0.0
P507,S69,4,386.92,0.6700000000000159,1,0,0,0,12.990000000000009,386.92,20,0,21,1,8.660000000000025,0.0
P507,S69,4,387.8,0.8799999999999955,1,0,0,0,13.870000000000005,387.8,21,0,22,1,9.54000000000002,0.0
P507,S69,4,388.24,0.4399999999999977,1,0,0,0,14.310000000000002,388.24,22,0,23,1,9.980000000000018,0.0
P507,S69,4,388.53,0.2899999999999636,1,0,0,0,14.599999999999966,388.53,23,0,24,1,10.269999999999982,0.0
P507,S69,4,389.08,0.5500000000000114,1,0,0,0,15.149999999999977,389.08,24,0,25,1,10.819999999999993,0.0
P507,S69,4,391.31,2.230000000000018,1,0,0,0,17.379999999999995,391.31,25,0,26,1,13.050000000000011,0.0
P507,S69,4,391.66,0.35000000000002274,1,0,0,0,17.730000000000018,391.66,26,0,27,1,13.400000000000034,0.0
P507,S69,4,392.01,0.3499999999999659,1,0,0,0,18.079999999999984,392.01,27,0,28,1,13.75,0.0
P507,S69,4,392.38,0.37000000000000455,1,0,0,0,18.44999999999999,392.38,28,0,29,1,14.120000000000005,0.0
P507,S69,4,392.87,0.4900000000000091,1,0,0,0,18.939999999999998,392.87,29,0,30,1,14.610000000000014,0.0
P507,S69,4,393.24,0.37000000000000455,1,0,0,0,19.310000000000002,393.24,30,0,31,1,14.980000000000018,0.0
P507,S69,4,393.61,0.37000000000000455,1,0,0,0,19.680000000000007,393.61,31,0,32,1,15.350000000000023,0.0
P507,S69,4,394.06,0.44999999999998863,1,0,0,0,20.129999999999995,394.06,32,0,33,1,15.800000000000011,0.0
P507,S69,4,394.92,0.8600000000000136,1,0,0,0,20.99000000000001,394.92,33,0,34,1,16.660000000000025,0.0
P507,S69,4,395.17,0.25,1,0,0,0,21.24000000000001,395.17,34,0,35,1,16.910000000000025,0.0
P507,S69,4,396.66,1.490000000000009,0,1,0,0,22.730000000000018,396.66,0,0,35,2,0.0,0.0
P507,S69,4,398.24,1.579999999999984,1,0,0,0,24.310000000000002,398.24,0,0,36,2,0.0,0.0
P507,S69,4,398.59,0.3499999999999659,1,0,0,0,24.659999999999968,398.59,1,0,37,2,0.3499999999999659,0.0
P507,S69,4,401.26,2.670000000000016,1,0,0,0,27.329999999999984,401.26,2,0,38,2,3.019999999999982,0.0
P507,S69,4,402.33,1.0699999999999932,1,0,0,0,28.399999999999977,402.33,3,0,39,2,4.089999999999975,0.0
P507,S69,4,402.64,0.3100000000000023,1,0,0,0,28.70999999999998,402.64,4,0,40,2,4.399999999999977,0.0
P507,S69,4,402.96,0.3199999999999932,1,0,0,0,29.029999999999973,402.96,5,0,41,2,4.71999999999997,0.0
P507,S69,4,403.3,0.34000000000003183,1,0,0,0,29.370000000000005,403.3,6,0,42,2,5.060000000000002,0.0
P507,S69,4,404.4,1.099999999999966,1,0,0,0,30.46999999999997,404.4,7,0,43,2,6.159999999999968,0.0
P507,S69,4,407.19,2.7900000000000205,1,0,0,0,33.25999999999999,407.19,8,0,44,2,8.949999999999989,0.0
P507,S69,4,407.58,0.38999999999998636,1,0,0,0,33.64999999999998,407.58,9,0,45,2,9.339999999999975,0.0
P507,S69,4,407.89,0.3100000000000023,1,0,0,0,33.95999999999998,407.89,10,0,46,2,9.649999999999977,0.0
P507,S69,4,408.18,0.29000000000002046,1,0,0,0,34.25,408.18,11,0,47,2,9.939999999999998,0.0
P507,S69,4,409.81,1.6299999999999955,0,1,0,0,35.879999999999995,409.81,0,0,47,3,0.0,0.0
P507,S69,4,410.58,0.7699999999999818,0,1,0,0,36.64999999999998,410.58,0,1,47,4,0.0,0.7699999999999818
P507,S69,4,411.01,0.4300000000000068,0,1,0,0,37.079999999999984,411.01,0,2,47,5,0.0,1.1999999999999886
P507,S69,4,412.32,1.3100000000000023,1,0,0,0,38.389999999999986,412.32,0,0,48,5,0.0,0.0
P507,S69,4,412.32,0.0,1,0,1,0,0.0,412.32,1,0,0,5,0.0,0.0
P507,S69,4,417.3,4.980000000000018,1,0,0,0,4.980000000000018,417.3,0,0,1,5,0.0,0.0
P507,S69,4,417.66,0.36000000000001364,1,0,0,0,5.340000000000032,417.66,1,0,2,5,0.36000000000001364,0.0
P507,S69,4,418.46,0.7999999999999545,1,0,0,0,6.139999999999986,418.46,2,0,3,5,1.1599999999999682,0.0
P507,S69,4,418.87,0.410000000000025,1,0,0,0,6.550000000000011,418.87,3,0,4,5,1.5699999999999932,0.0
P507,S69,4,419.17,0.30000000000001137,1,0,0,0,6.850000000000023,419.17,4,0,5,5,1.8700000000000045,0.0
P507,S69,4,419.54,0.37000000000000455,1,0,0,0,7.220000000000027,419.54,5,0,6,5,2.240000000000009,0.0
P507,S69,4,420.67,1.1299999999999955,1,0,0,0,8.350000000000023,420.67,6,0,7,5,3.3700000000000045,0.0
P507,S69,4,421.08,0.40999999999996817,1,0,0,0,8.759999999999991,421.08,7,0,8,5,3.7799999999999727,0.0
