bird,session,pair,time,time_diff,resp_RI,resp_RR,reward_RI,reward_RR,time_since_last_reward_RI,time_since_last_reward_RR,visit_lenght_response_RI,visit_lenght_response_RR,responses_before_reward_RI,responses_before_reward_RR,visit_lenght_time_RI,visit_lenght_time_RR
P892,S65,3,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0
P892,S65,3,444.64,444.64,1,0,0,0,444.64,444.64,0,0,1,0,0.0,0
P892,S65,3,445.29,0.6500000000000341,1,0,0,0,445.29,445.29,1,0,2,0,0.6500000000000341,0
P892,S65,3,451.42,6.1299999999999955,1,0,0,0,451.42,451.42,2,0,3,0,6.78000000000003,0
P892,S65,3,453.16,1.740000000000009,1,0,0,0,453.16,453.16,3,0,4,0,8.520000000000039,0
P892,S65,3,453.16,0.0,1,0,1,0,0.0,453.16,4,0,0,0,0.0,0
P892,S65,3,459.35,6.189999999999998,1,0,0,0,6.189999999999998,459.35,0,0,1,0,0.0,0
P892,S65,3,459.68,0.3299999999999841,1,0,0,0,6.519999999999982,459.68,1,0,2,0,0.3299999999999841,0
P892,S65,3,459.68,0.0,1,0,1,0,0.0,459.68,2,0,0,0,0.0,0
P892,S65,3,463.91,4.230000000000018,1,0,0,0,4.230000000000018,463.91,0,0,1,0,0.0,0
P892,S65,3,464.36,0.44999999999998863,1,0,0,0,4.680000000000007,464.36,1,0,2,0,0.44999999999998863,0
P892,S65,3,465.75,1.3899999999999864,1,0,0,0,6.069999999999993,465.75,2,0,3,0,1.839999999999975,0
P892,S65,3,466.14,0.38999999999998636,1,0,0,0,6.4599999999999795,466.14,3,0,4,0,2.2299999999999613,0
P892,S65,3,466.55,0.410000000000025,1,0,0,0,6.8700000000000045,466.55,4,0,5,0,2.6399999999999864,0
P892,S65,3,467.62,1.0699999999999932,1,0,0,0,7.939999999999998,467.62,5,0,6,0,3.7099999999999795,0
P892,S65,3,467.76,0.13999999999998636,1,0,0,0,8.079999999999984,467.76,6,0,7,0,3.849999999999966,0
P892,S65,3,468.18,0.4200000000000159,1,0,0,0,8.5,468.18,7,0,8,0,4.269999999999982,0
P892,S65,3,469.77,1.589999999999975,1,0,0,0,10.089999999999975,469.77,8,0,9,0,5.859999999999957,0
P892,S65,3,470.1,0.3300000000000409,1,0,0,0,10.420000000000016,470.1,9,0,10,0,6.189999999999998,0
P892,S65,3,470.65,0.5499999999999545,1,0,0,0,10.96999999999997,470.65,10,0,11,0,6.739999999999952,0
P892,S65,3,471.52,0.8700000000000045,1,0,0,0,11.839999999999975,471.52,11,0,12,0,7.609999999999957,0
P892,S65,3,472.24,0.7200000000000273,1,0,0,0,12.560000000000002,472.24,12,0,13,0,8.329999999999984,0
P892,S65,3,473.47,1.2300000000000182,1,0,0,0,13.79000000000002,473.47,13,0,14,0,9.560000000000002,0
P892,S65,3,474.89,1.419999999999959,1,0,0,0,15.20999999999998,474.89,14,0,15,0,10.979999999999961,0
P892,S65,3,476.4,1.509999999999991,1,0,0,0,16.71999999999997,476.4,15,0,16,0,12.489999999999952,0
P892,S65,3,476.4,0.0,1,0,1,0,0.0,476.4,16,0,0,0,0.0,0
P892,S65,3,481.43,5.03000000000003,1,0,0,0,5.03000000000003,481.43,0,0,1,0,0.0,0
P892,S65,3,481.85,0.4200000000000159,1,0,0,0,5.4500000000000455,481.85,1,0,2,0,0.4200000000000159,0
P892,S65,3,482.19,0.339999999999975,1,0,0,0,5.7900000000000205,482.19,2,0,3,0,0.7599999999999909,0
P892,S65,3,482.19,0.0,1,0,1,0,0.0,482.19,3,0,0,0,0.0,0
P892,S65,3,486.82,4.6299999999999955,1,0,0,0,4.6299999999999955,486.82,0,0,1,0,0.0,0
P892,S65,3,488.17,1.3500000000000227,1,0,0,0,5.980000000000018,488.17,1,0,2,0,1.3500000000000227,0
P892,S65,3,489.86,1.6899999999999977,1,0,0,0,7.670000000000016,489.86,2,0,3,0,3.0400000000000205,0
P892,S65,3,492.34,2.4799999999999613,1,0,0,0,10.149999999999977,492.34,3,0,4,0,5.519999999999982,0
P892,S65,3,492.67,0.3300000000000409,1,0,0,0,10.480000000000018,492.67,4,0,5,0,5.850000000000023,0
P892,S65,3,492.91,0.2400000000000091,1,0,0,0,10.720000000000027,492.91,5,0,6,0,6.090000000000032,0
P892,S65,3,494.25,1.339999999999975,1,0,0,0,12.060000000000002,494.25,6,0,7,0,7.430000000000007,0
P892,S65,3,494.25,0.0,1,0,1,0,0.0,494.25,7,0,0,0,0.0,0
P892,S65,3,500.22,5.970000000000027,1,0,0,0,5.970000000000027,500.22,0,0,1,0,0.0,0
P892,S65,3,500.22,0.0,1,0,1,0,0.0,500.22,1,0,0,0,0.0,0
P892,S65,3,504.8,4.579999999999984,1,0,0,0,4.579999999999984,504.8,0,0,1,0,0.0,0
P892,S65,3,504.8,0.0,1,0,1,0,0.0,504.8,1,0,0,0,0.0,0
P892,S65,3,510.77,5.96999999999997,1,0,0,0,5.96999999999997,510.77,0,0,1,0,0.0,0
P892,S65,3,510.77,0.0,1,0,1,0,0.0,510.77,1,0,0,0,0.0,0
P892,S65,3,514.64,3.8700000000000045,1,0,0,0,3.8700000000000045,514.64,0,0,1,0,0.0,0
P892,S65,3,514.95,0.3100000000000591,1,0,0,0,4.180000000000064,514.95,1,0,2,0,0.3100000000000591,0
P892,S65,3,516.08,1.1299999999999955,1,0,0,0,5.310000000000059,516.08,2,0,3,0,1.4400000000000546,0
P892,S65,3,516.38,0.2999999999999545,1,0,0,0,5.610000000000014,516.38,3,0,4,0,1.740000000000009,0
P892,S65,3,517.48,1.1000000000000227,1,0,0,0,6.710000000000036,517.48,4,0,5,0,2.840000000000032,0
P892,S65,3,517.83,0.35000000000002274,1,0,0,0,7.060000000000059,517.83,5,0,6,0,3.1900000000000546,0
P892,S65,3,520.34,2.509999999999991,1,0,0,0,9.57000000000005,520.34,6,0,7,0,5.7000000000000455,0
P892,S65,3,520.77,0.42999999999995,1,0,0,0,10.0,520.77,7,0,8,0,6.1299999999999955,0
P892,S65,3,522.3,1.5299999999999727,1,0,0,0,11.529999999999973,522.3,8,0,9,0,7.659999999999968,0
P892,S65,3,522.48,0.18000000000006366,1,0,0,0,11.710000000000036,522.48,9,0,10,0,7.840000000000032,0
P892,S65,3,525.0,2.519999999999982,1,0,0,0,14.230000000000018,525.0,10,0,11,0,10.360000000000014,0
P892,S65,3,525.42,0.4199999999999591,1,0,0,0,14.649999999999977,525.42,11,0,12,0,10.779999999999973,0
P892,S65,3,526.91,1.490000000000009,1,0,0,0,16.139999999999986,526.91,12,0,13,0,12.269999999999982,0
P892,S65,3,527.49,0.5800000000000409,1,0,0,0,16.720000000000027,527.49,13,0,14,0,12.850000000000023,0
P892,S65,3,528.96,1.4700000000000273,1,0,0,0,18.190000000000055,528.96,14,0,15,0,14.32000000000005,0
P892,S65,3,529.66,0.6999999999999318,1,0,0,0,18.889999999999986,529.66,15,0,16,0,15.019999999999982,0
P892,S65,3,531.39,1.7300000000000182,1,0,0,0,20.620000000000005,531.39,16,0,17,0,16.75,0
P892,S65,3,531.57,0.18000000000006366,1,0,0,0,20.800000000000068,531.57,17,0,18,0,16.930000000000064,0
P892,S65,3,533.55,1.9799999999999045,1,0,0,0,22.779999999999973,533.55,18,0,19,0,18.909999999999968,0
P892,S65,3,533.9,0.35000000000002274,1,0,0,0,23.129999999999995,533.9,19,0,20,0,19.25999999999999,0
P892,S65,3,534.03,0.12999999999999545,1,0,0,0,23.25999999999999,534.03,20,0,21,0,19.389999999999986,0
P892,S65,3,534.97,0.9400000000000546,1,0,0,0,24.200000000000045,534.97,21,0,22,0,20.33000000000004,0
P892,S65,3,536.95,1.9800000000000182,1,0,0,0,26.180000000000064,536.95,22,0,23,0,22.31000000000006,0
P892,S65,3,537.28,0.32999999999992724,1,0,0,0,26.50999999999999,537.28,23,0,24,0,22.639999999999986,0
P892,S65,3,537.62,0.34000000000003183,1,0,0,0,26.850000000000023,537.62,24,0,25,0,22.980000000000018,0
