bird,session,pair,time,time_diff,resp_RI,resp_RR,reward_RI,reward_RR,time_since_last_reward_RI,time_since_last_reward_RR,visit_lenght_response_RI,visit_lenght_response_RR,responses_before_reward_RI,responses_before_reward_RR,visit_lenght_time_RI,visit_lenght_time_RR
P168,S102,3,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0
P168,S102,3,616.35,616.35,0,1,0,0,616.35,616.35,0,0,0,1,0.0,0.0
P168,S102,3,616.43,0.07999999999992724,0,1,0,0,616.43,616.43,0,1,0,2,0.0,0.07999999999992724
P168,S102,3,616.54,0.11000000000001364,0,1,0,0,616.54,616.54,0,2,0,3,0.0,0.18999999999994088
P168,S102,3,616.92,0.37999999999999545,0,1,0,0,616.92,616.92,0,3,0,4,0.0,0.5699999999999363
P168,S102,3,617.11,0.19000000000005457,0,1,0,0,617.11,617.11,0,4,0,5,0.0,0.7599999999999909
P168,S102,3,617.21,0.10000000000002274,0,1,0,0,617.21,617.21,0,5,0,6,0.0,0.8600000000000136
P168,S102,3,617.42,0.2099999999999227,0,1,0,0,617.42,617.42,0,6,0,7,0.0,1.0699999999999363
P168,S102,3,617.54,0.12000000000000455,0,1,0,0,617.54,617.54,0,7,0,8,0.0,1.1899999999999409
P168,S102,3,617.63,0.09000000000003183,0,1,0,0,617.63,617.63,0,8,0,9,0.0,1.2799999999999727
P168,S102,3,617.72,0.09000000000003183,0,1,0,0,617.72,617.72,0,9,0,10,0.0,1.3700000000000045
P168,S102,3,618.13,0.40999999999996817,0,1,0,0,618.13,618.13,0,10,0,11,0.0,1.7799999999999727
P168,S102,3,618.22,0.09000000000003183,0,1,0,0,618.22,618.22,0,11,0,12,0.0,1.8700000000000045
P168,S102,3,618.64,0.4199999999999591,0,1,0,0,618.64,618.64,0,12,0,13,0.0,2.2899999999999636
P168,S102,3,619.09,0.4500000000000455,0,1,0,0,619.09,619.09,0,13,0,14,0.0,2.740000000000009
P168,S102,3,619.81,0.7199999999999136,0,1,0,0,619.81,619.81,0,14,0,15,0.0,3.4599999999999227
P168,S102,3,619.9,0.09000000000003183,0,1,0,0,619.9,619.9,0,15,0,16,0.0,3.5499999999999545
P168,S102,3,621.59,1.6900000000000546,1,0,0,0,621.59,621.59,0,0,1,16,0.0,0.0
P168,S102,3,621.9,0.30999999999994543,1,0,0,0,621.9,621.9,1,0,2,16,0.30999999999994543,0.0
P168,S102,3,622.3,0.39999999999997726,1,0,0,0,622.3,622.3,2,0,3,16,0.7099999999999227,0.0
P168,S102,3,622.62,0.32000000000005,1,0,0,0,622.62,622.62,3,0,4,16,1.0299999999999727,0.0
P168,S102,3,622.76,0.13999999999998636,1,0,0,0,622.76,622.76,4,0,5,16,1.169999999999959,0.0
P168,S102,3,623.09,0.3300000000000409,1,0,0,0,623.09,623.09,5,0,6,16,1.5,0.0
P168,S102,3,625.83,2.740000000000009,1,0,0,0,625.83,625.83,6,0,7,16,4.240000000000009,0.0
P168,S102,3,625.92,0.08999999999991815,1,0,0,0,625.92,625.92,7,0,8,16,4.329999999999927,0.0
P168,S102,3,626.36,0.44000000000005457,1,0,0,0,626.36,626.36,8,0,9,16,4.769999999999982,0.0
P168,S102,3,626.45,0.09000000000003183,1,0,0,0,626.45,626.45,9,0,10,16,4.860000000000014,0.0
P168,S102,3,628.42,1.9699999999999136,0,1,0,0,628.42,628.42,0,0,10,17,0.0,0.0
P168,S102,3,628.9,0.4800000000000182,0,1,0,0,628.9,628.9,0,1,10,18,0.0,0.4800000000000182
P168,S102,3,629.73,0.8300000000000409,0,1,0,0,629.73,629.73,0,2,10,19,0.0,1.3100000000000591
P168,S102,3,630.05,0.31999999999993634,0,1,0,0,630.05,630.05,0,3,10,20,0.0,1.6299999999999955
P168,S102,3,630.38,0.3300000000000409,0,1,0,0,630.38,630.38,0,4,10,21,0.0,1.9600000000000364
P168,S102,3,632.28,1.8999999999999773,1,0,0,0,632.28,632.28,0,0,11,21,0.0,0.0
P168,S102,3,633.28,1.0,1,0,0,0,633.28,633.28,1,0,12,21,1.0,0.0
P168,S102,3,633.42,0.13999999999998636,1,0,0,0,633.42,633.42,2,0,13,21,1.1399999999999864,0.0
P168,S102,3,636.41,2.990000000000009,0,1,0,0,636.41,636.41,0,0,13,22,0.0,0.0
P168,S102,3,636.8,0.38999999999998636,0,1,0,0,636.8,636.8,0,1,13,23,0.0,0.38999999999998636
P168,S102,3,637.27,0.4700000000000273,0,1,0,0,637.27,637.27,0,2,13,24,0.0,0.8600000000000136
P168,S102,3,637.72,0.4500000000000455,0,1,0,0,637.72,637.72,0,3,13,25,0.0,1.3100000000000591
P168,S102,3,637.88,0.15999999999996817,0,1,0,0,637.88,637.88,0,4,13,26,0.0,1.4700000000000273
P168,S102,3,637.97,0.09000000000003183,0,1,0,0,637.97,637.97,0,5,13,27,0.0,1.5600000000000591
P168,S102,3,638.4,0.42999999999995,0,1,0,0,638.4,638.4,0,6,13,28,0.0,1.990000000000009
P168,S102,3,638.5,0.10000000000002274,0,1,0,0,638.5,638.5,0,7,13,29,0.0,2.090000000000032
P168,S102,3,638.82,0.32000000000005,0,1,0,0,638.82,638.82,0,8,13,30,0.0,2.410000000000082
P168,S102,3,638.9,0.07999999999992724,0,1,0,0,638.9,638.9,0,9,13,31,0.0,2.490000000000009
P168,S102,3,639.28,0.37999999999999545,0,1,0,0,639.28,639.28,0,10,13,32,0.0,2.8700000000000045
P168,S102,3,639.7,0.42000000000007276,0,1,0,0,639.7,639.7,0,11,13,33,0.0,3.2900000000000773
P168,S102,3,640.09,0.38999999999998636,0,1,0,0,640.09,640.09,0,12,13,34,0.0,3.6800000000000637
P168,S102,3,640.4,0.30999999999994543,0,1,0,0,640.4,640.4,0,13,13,35,0.0,3.990000000000009
P168,S102,3,640.48,0.08000000000004093,0,1,0,0,640.48,640.48,0,14,13,36,0.0,4.07000000000005
P168,S102,3,640.82,0.34000000000003183,0,1,0,0,640.82,640.82,0,15,13,37,0.0,4.410000000000082
P168,S102,3,640.91,0.08999999999991815,0,1,0,0,640.91,640.91,0,16,13,38,0.0,4.5
P168,S102,3,642.94,2.0300000000000864,0,1,0,0,642.94,642.94,0,17,13,39,0.0,6.530000000000086
P168,S102,3,643.28,0.33999999999991815,0,1,0,0,643.28,643.28,0,18,13,40,0.0,6.8700000000000045
P168,S102,3,643.38,0.10000000000002274,0,1,0,0,643.38,643.38,0,19,13,41,0.0,6.970000000000027
P168,S102,3,643.7,0.32000000000005,0,1,0,0,643.7,643.7,0,20,13,42,0.0,7.290000000000077
P168,S102,3,643.78,0.07999999999992724,0,1,0,0,643.78,643.78,0,21,13,43,0.0,7.3700000000000045
P168,S102,3,644.1,0.32000000000005,0,1,0,0,644.1,644.1,0,22,13,44,0.0,7.690000000000055
P168,S102,3,644.29,0.18999999999994088,0,1,0,0,644.29,644.29,0,23,13,45,0.0,7.8799999999999955
P168,S102,3,644.65,0.36000000000001364,0,1,0,0,644.65,644.65,0,24,13,46,0.0,8.240000000000009
P168,S102,3,644.65,0.36000000000001364,0,1,0,1,645.01,0.0,0,25,13,0,0.0,0.36000000000001364
P168,S102,3,649.05,4.399999999999977,0,1,0,0,649.41,4.399999999999977,0,0,13,1,0.0,0.0
P168,S102,3,649.71,0.6600000000000819,0,1,0,0,650.07,5.060000000000059,0,1,13,2,0.0,0.6600000000000819
P168,S102,3,649.81,0.09999999999990905,0,1,0,0,650.17,5.159999999999968,0,2,13,3,0.0,0.7599999999999909
P168,S102,3,650.13,0.32000000000005,0,1,0,0,650.49,5.480000000000018,0,3,13,4,0.0,1.080000000000041
P168,S102,3,650.22,0.09000000000003183,0,1,0,0,650.58,5.57000000000005,0,4,13,5,0.0,1.1700000000000728
P168,S102,3,650.61,0.38999999999998636,0,1,0,0,650.97,5.960000000000036,0,5,13,6,0.0,1.5600000000000591
P168,S102,3,651.02,0.40999999999996817,0,1,0,0,651.38,6.3700000000000045,0,6,13,7,0.0,1.9700000000000273
P168,S102,3,651.32,0.3000000000000682,0,1,0,0,651.6800000000001,6.670000000000073,0,7,13,8,0.0,2.2700000000000955
P168,S102,3,651.65,0.32999999999992724,0,1,0,0,652.01,7.0,0,8,13,9,0.0,2.6000000000000227
P168,S102,3,651.73,0.08000000000004093,0,1,0,0,652.09,7.080000000000041,0,9,13,10,0.0,2.6800000000000637
P168,S102,3,652.13,0.39999999999997726,0,1,0,0,652.49,7.480000000000018,0,10,13,11,0.0,3.080000000000041
P168,S102,3,652.21,0.08000000000004093,0,1,0,0,652.57,7.560000000000059,0,11,13,12,0.0,3.160000000000082
P168,S102,3,652.58,0.37000000000000455,0,1,0,0,652.94,7.930000000000064,0,12,13,13,0.0,3.5300000000000864
P168,S102,3,652.9,0.31999999999993634,0,1,0,0,653.26,8.25,0,13,13,14,0.0,3.8500000000000227
P168,S102,3,652.99,0.09000000000003183,0,1,0,0,653.35,8.340000000000032,0,14,13,15,0.0,3.9400000000000546
P168,S102,3,653.39,0.39999999999997726,0,1,0,0,653.75,8.740000000000009,0,15,13,16,0.0,4.340000000000032
P168,S102,3,653.84,0.4500000000000455,0,1,0,0,654.2,9.190000000000055,0,16,13,17,0.0,4.790000000000077
P168,S102,3,654.22,0.37999999999999545,0,1,0,0,654.58,9.57000000000005,0,17,13,18,0.0,5.170000000000073
P168,S102,3,654.64,0.4199999999999591,0,1,0,0,655.0,9.990000000000009,0,18,13,19,0.0,5.590000000000032
P168,S102,3,654.99,0.35000000000002274,0,1,0,0,655.35,10.340000000000032,0,19,13,20,0.0,5.940000000000055
P168,S102,3,656.5,1.509999999999991,0,1,0,0,656.86,11.850000000000023,0,20,13,21,0.0,7.4500000000000455
P168,S102,3,656.91,0.40999999999996817,0,1,0,0,657.27,12.259999999999991,0,21,13,22,0.0,7.860000000000014
P168,S102,3,657.09,0.18000000000006366,0,1,0,0,657.45,12.440000000000055,0,22,13,23,0.0,8.040000000000077
P168,S102,3,657.56,0.4699999999999136,0,1,0,0,657.92,12.909999999999968,0,23,13,24,0.0,8.509999999999991
P168,S102,3,657.96,0.40000000000009095,0,1,0,0,658.32,13.31000000000006,0,24,13,25,0.0,8.910000000000082
P168,S102,3,658.09,0.12999999999999545,0,1,0,0,658.45,13.440000000000055,0,25,13,26,0.0,9.040000000000077
