bird,session,pair,time,time_diff,resp_RI,resp_RR,reward_RI,reward_RR,time_since_last_reward_RI,time_since_last_reward_RR,visit_lenght_response_RI,visit_lenght_response_RR,responses_before_reward_RI,responses_before_reward_RR,visit_lenght_time_RI,visit_lenght_time_RR
P168,S67,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0
P168,S67,1,1068.6,1068.6,0,1,0,0,1068.6,1068.6,0,0,0,1,0.0,0.0
P168,S67,1,1068.81,0.21000000000003638,0,1,0,0,1068.81,1068.81,0,1,0,2,0.0,0.21000000000003638
P168,S67,1,1068.81,0.21000000000003638,0,1,0,1,1069.02,0.0,0,2,0,0,0.0,0.21000000000003638
P168,S67,1,1073.02,4.210000000000036,0,1,0,0,1073.23,4.210000000000036,0,0,0,1,0.0,0.0
P168,S67,1,1073.68,0.6600000000000819,0,1,0,0,1073.89,4.870000000000118,0,1,0,2,0.0,0.6600000000000819
P168,S67,1,1073.78,0.09999999999990905,0,1,0,0,1073.99,4.970000000000027,0,2,0,3,0.0,0.7599999999999909
P168,S67,1,1073.89,0.11000000000012733,0,1,0,0,1074.1000000000001,5.080000000000155,0,3,0,4,0.0,0.8700000000001182
P168,S67,1,1073.99,0.09999999999990905,0,1,0,0,1074.2,5.180000000000064,0,4,0,5,0.0,0.9700000000000273
P168,S67,1,1074.52,0.5299999999999727,0,1,0,0,1074.73,5.710000000000036,0,5,0,6,0.0,1.5
P168,S67,1,1074.61,0.08999999999991815,0,1,0,0,1074.82,5.7999999999999545,0,6,0,7,0.0,1.5899999999999181
P168,S67,1,1075.05,0.44000000000005457,0,1,0,0,1075.26,6.240000000000009,0,7,0,8,0.0,2.0299999999999727
P168,S67,1,1075.15,0.10000000000013642,0,1,0,0,1075.3600000000001,6.3400000000001455,0,8,0,9,0.0,2.130000000000109
P168,S67,1,1075.44,0.2899999999999636,0,1,0,0,1075.65,6.630000000000109,0,9,0,10,0.0,2.4200000000000728
P168,S67,1,1075.53,0.08999999999991815,0,1,0,0,1075.74,6.720000000000027,0,10,0,11,0.0,2.509999999999991
P168,S67,1,1075.87,0.33999999999991815,0,1,0,0,1076.08,7.059999999999945,0,11,0,12,0.0,2.849999999999909
