bird,session,pair,time,time_diff,resp_RI,resp_RR,reward_RI,reward_RR,time_since_last_reward_RI,time_since_last_reward_RR,visit_lenght_response_RI,visit_lenght_response_RR,responses_before_reward_RI,responses_before_reward_RR,visit_lenght_time_RI,visit_lenght_time_RR
P168,S96,6,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0
P168,S96,6,1973.79,1973.79,1,0,0,0,1973.79,1973.79,0,0,1,0,0.0,0.0
P168,S96,6,1973.88,0.09000000000014552,1,0,0,0,1973.88,1973.88,1,0,2,0,0.09000000000014552,0.0
P168,S96,6,1973.97,0.08999999999991815,1,0,0,0,1973.97,1973.97,2,0,3,0,0.18000000000006366,0.0
P168,S96,6,1974.05,0.07999999999992724,1,0,0,0,1974.05,1974.05,3,0,4,0,0.2599999999999909,0.0
P168,S96,6,1974.5,0.4500000000000455,1,0,0,0,1974.5,1974.5,4,0,5,0,0.7100000000000364,0.0
P168,S96,6,1975.29,0.7899999999999636,1,0,0,0,1975.29,1975.29,5,0,6,0,1.5,0.0
P168,S96,6,1975.37,0.07999999999992724,1,0,0,0,1975.37,1975.37,6,0,7,0,1.5799999999999272,0.0
P168,S96,6,1976.92,1.550000000000182,0,1,0,0,1976.92,1976.92,0,0,7,1,0.0,0.0
P168,S96,6,1977.13,0.21000000000003638,0,1,0,0,1977.13,1977.13,0,1,7,2,0.0,0.21000000000003638
P168,S96,6,1977.32,0.1899999999998272,0,1,0,0,1977.32,1977.32,0,2,7,3,0.0,0.3999999999998636
P168,S96,6,1977.41,0.09000000000014552,0,1,0,0,1977.41,1977.41,0,3,7,4,0.0,0.4900000000000091
P168,S96,6,1977.85,0.4399999999998272,0,1,0,0,1977.85,1977.85,0,4,7,5,0.0,0.9299999999998363
P168,S96,6,1977.94,0.09000000000014552,0,1,0,0,1977.94,1977.94,0,5,7,6,0.0,1.0199999999999818
P168,S96,6,1978.62,0.6799999999998363,0,1,0,0,1978.62,1978.62,0,6,7,7,0.0,1.699999999999818
P168,S96,6,1979.04,0.42000000000007276,0,1,0,0,1979.04,1979.04,0,7,7,8,0.0,2.119999999999891
P168,S96,6,1979.35,0.30999999999994543,0,1,0,0,1979.35,1979.35,0,8,7,9,0.0,2.4299999999998363
P168,S96,6,1979.78,0.43000000000006366,0,1,0,0,1979.78,1979.78,0,9,7,10,0.0,2.8599999999999
